AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid
GRE-02924,GREYSON CLOTHIERS,2023-03-30,,2024 SPRING,2024 SPRING,HOLIDAY REORDER,,,,,,MANUFACTURED,,,,,MSP23B26,,,,,,,,,,,,,,3284,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,100 - ARCTIC,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,29.0,,,,,,,37.0,,,,,,,,26.0,,,,,,49.0,,,,,,,39.0,,,,,,28.0,,,,,,,38.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-11-05,2023-08-25,DDP,SEA,,ADDED 30.3.23 UPDATED EXFACT DATE 25.4.23 UPDATED EXFACT AND SHIPMODE 6.7.23; SEASON UPDATED 25.08.23; DROP ADDED 28.08.23,3284MSP23B26100 - ARCTIC300,,,,,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,Y,PRICES ADDED 20.7.23,,,,,,,,1A695D37-27FD-41F8-9AEE-5737309B164B
GRE-02925,GREYSON CLOTHIERS,2023-05-02,,2024 SPRING,2024 SPRING,D1,,,,,,MANUFACTURED,,,,,MSP24B26,,,,,,,,,,,,,,3332,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,487 - SEA TURTLE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,24.0,,,,,,,157.0,,,,,,,,79.0,,,,,,197.0,,,,,,,45.0,,,,,,175.0,,,,,,,81.0,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2023-11-05,DDP,SEA,,ADDED 3.5.23; DROP ADDED 25.08.23; UPDATED SHIP MODE 27.09.23; CUSTOMER EX-FTY DATE UPDATED 10.10.23,3332MSP24B26487 - SEA TURTLE825,,,,28.05,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,y,price added 01.11.23,,,,,,,,99C1D0B6-0E61-4863-A1B2-D045398416B9
GRE-02926,GREYSON CLOTHIERS,2023-05-02,,2024 SPRING,2024 SPRING,D1,,,,,,MANUFACTURED,,,,,MSP24B26,,,,,,,,,,,,,,3332,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,394 - NIGHT FALL,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,22.0,,,,,,,143.0,,,,,,,,73.0,,,,,,179.0,,,,,,,40.0,,,,,,159.0,,,,,,,73.0,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,ACTIVE,"WHIPLASH, OH",,,,,,,2023-01-05,2023-11-05,DDP,SEA,,ADDED 3.5.23; DROP ADDED 25.08.23; UPDATED SHIP MODE 27.09.23; CUSTOMER EX-FTY DATE UPDATED 10.10.23,3332MSP24B26394 - NIGHT FALL750,,,,28.05,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,y,price added 01.11.23,,,,,,,,078CAEF2-000B-45E4-A635-D011497A28D4
GRE-02927,GREYSON CLOTHIERS,2023-05-18,,2024 SPRING,2024 SPRING,D2 REORDER,,,,,,MANUFACTURED,,,,,MSP23B26,,,,,,,,,,,,,,3373,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,14.0,,,,,,,0.0,,,,,,,,7.0,,,,,,9.0,,,,,,,5.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-02-05,2023-12-05,DDP,AIR,,ADDED 23.5.23 UPDATED EXFACT DATE 6.7.23; SEASON & DROP ADDED 28.08.23; PLANNED DELIVERY METHOD UPDATED 31.10.23; AIR/SEA SPLIT - UPDATED SIZEBREAK QTYS 21.11.23,3373MSP23B26417 - MALTESE BLUE57,,,,,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,Y,PRICE ADDED 11.30,,,,,,,,71D6C985-1E96-490B-82B5-4D2782F31EC4
GRE-02928,GREYSON CLOTHIERS,2023-05-18,,2024 SPRING,2024 SPRING,D2 REORDER,,,,,,MANUFACTURED,,,,,MFA23B26,,,,,,,,,,,,,,3373,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,055 - SLATE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,24.0,,,,,,,,3.0,,,,,,24.0,,,,,,,0.0,,,,,,17.0,,,,,,,9.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-02-05,2023-12-05,DDP,AIR,,ADDED 23.5.23 UPDATED EXFACT DATE 6.7.23; SEASON & DROP ADDED 28.08.23; PLANNED DELIVERY METHOD UPDATED 31.10.23; AIR/SEA SPLIT - UPDATED SIZEBREAK QTYS 21.11.23,3373MFA23B26055 - SLATE77,,,,,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,Y,PRICE ADDED 11.30,,,,,,,,DB7289B7-48A3-4362-B45C-CC838EFAEB80
GRE-02929,GREYSON CLOTHIERS,2023-05-24,,2024 SPRING,2024 SPRING,D2,,,,,,MANUFACTURED,,,,,MSP24B26,,,,,,,,,,,,,,3383,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,714 - MARSH,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,22.0,,,,,,,142.0,,,,,,,,72.0,,,,,,179.0,,,,,,,41.0,,,,,,160.0,,,,,,,73.0,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-03-05,2024-01-05,DDP,SEA,,ADDED 25.5.23 exfty & ship mode updated 7.12.23,3383MSP24B26714 - MARSH750,,,,,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,y,PRICE ADDED 12.19,,,,,,,,31879BED-974D-46F9-BEC4-C433C7262564
GRE-02930,GREYSON CLOTHIERS,2023-05-24,,2024 SPRING,2024 SPRING,D2,,,,,,MANUFACTURED,,,,,MSP24B26,,,,,,,,,,,,,,3383,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,428 - FALCON,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,28.0,,,,,,,189.0,,,,,,,,94.0,,,,,,240.0,,,,,,,55.0,,,,,,213.0,,,,,,,99.0,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-03-05,2024-01-05,DDP,SEA,,ADDED 25.5.23 exfty & ship mode updated 7.12.23,3383MSP24B26428 - FALCON1000,,,,,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,y,PRICE ADDED 12.19,,,,,,,,03C4A67E-536D-4CB8-AAF0-4827C6A56428
GRE-02931,GREYSON CLOTHIERS,2023-06-28,,2024 SPRING,2024 SPRING,SUMMER,,,,,,MANUFACTURED,,,,,MSP23B26,,,,,,,,,,,,,,3431,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,100 - ARCTIC,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,65.0,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,76.0,,,,,,,29.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-05-05,2024-03-08,DDP,SEA,,ADDED 29.6.23; PLANNED DELIVERY METHOD & EX FACTORY DATE UPDATED 22.01.24,3431MSP23B26100 - ARCTIC300,,,,,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,y,PRICE ADDED 12.19,,,,,,,,1A7CE1AD-C28B-4999-996A-91CEE7ACD3D5
GRE-02932,GREYSON CLOTHIERS,2023-06-28,,2024 SPRING,2024 SPRING,SUMMER,,,,,,MANUFACTURED,,,,,MSP24B26,,,,,,,,,,,,,,3431,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,733 - FESCUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,16.0,,,,,,,96.0,,,,,,,,53.0,,,,,,117.0,,,,,,,26.0,,,,,,105.0,,,,,,,46.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-05-05,2024-03-08,DDP,SEA,,ADDED 29.6.23; PLANNED DELIVERY METHOD & EX FACTORY DATE UPDATED 22.01.24,3431MSP24B26733 - FESCUE500,,,,,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,y,PRICE ADDED 12.19,,,,,,,,F3BFB2D9-82AB-4AC8-93AE-FFF9C56BBEF2
GRE-02933,GREYSON CLOTHIERS,2023-07-20,,2024 SPRING,2024 SPRING,D2 REORDER,,,,,,MANUFACTURED,,,,,MSP23B26,,,,,,,,,,,,,,3464,,,,,,,,,,"8"" MONTAUK SHORT",,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,66.0,,,,,,,189.0,,,,,,,,141.0,,,,,,208.0,,,,,,,96.0,,,,,,162.0,,,,,,,93.0,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2023-12-29,DDP,SEA,,ADDED 21.7.23; CUSTOMER WAREHOUSE & EX-FTY DATES UPDATED 25.08.23; PLANNED DELIVERY METHOD & CUSTOMER EX FTY DATE UPDATED 31.10.23; CUSTOMER EX FTY DATE UPDATED 20.11.23,3464MSP23B26417 - MALTESE BLUE1050,,,,28.05,16.06,21.41,0.2,,0.61,0.1,,,,22.32,6103.43.15.50,0.282,4.53,,0.075,1.2,28.05,,,,,,,,,,42.075,Y,PRICE ADDED 11.30,,,,,,,,335966CB-431E-4B2B-8C29-4E1A96BF0842
GRE-02934,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,3555,,,,,,,,,,MONTAUK TROUSER,,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,AIR,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 qty updated 6.12.23 qty, exfty & ship mode updated 7.12.23",3555MCLSCB01417 - MALTESE BLUE51,,,,,20.46,27.28,0.2,,0.61,0.1,,,,28.19,6103.43.15.20,0.282,5.77,,0.075,1.53,35.49,,,,,,,,,,53.235,y,PRICE ADDED 12.19,,,,,,,,52F10AFF-3E07-499E-A777-566E8E01665D
GRE-02935,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MCLSCB01,,,,,,,,,,,,,,3555,,,,,,,,,,MONTAUK TROUSER,,,,,,417 - MALTESE BLUE,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,135.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,3.0,,,,,,,,,180.0,,,,,19.0,,,,,,,,245.0,,,,,5.0,,,,,,,,189.0,21.0,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,SEA,,Added 7.12.23,3555MCLSCB01417 - MALTESE BLUE949,,,,,20.46,27.28,0.2,,0.61,0.1,,,,28.19,6103.43.15.20,0.282,5.77,,0.075,1.53,35.49,,,,,,,,,,53.235,y,PRICE ADDED 12.19,,,,,,,,6D8A6B2E-0B41-4987-AA41-09B76F7FBFF8
GRE-02936,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MCLSCB25,,,,,,,,,,,,,,3555,,,,,,,,,,FULTON WORKOUT SHORT,,,,,,001 - SHEPHERD,PCE,,,,,93.0,,228.0,,326.0,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,SEA,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty updated 7.12.23",3555MCLSCB25001 - SHEPHERD900,,,,,19.74,26.32,0.2,,0.61,0.1,,,,27.23,6203.43.90.30,0.279,5.51,,0.075,1.48,34.22,,,,,,,,,,51.33,y,PRICE ADDED 12.19,,,,,,,,1CC2F5B5-880A-4642-8E35-A88A43650D70
GRE-02937,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MFA21K74,,,,,,,,,,,,,,3555,,,,,,,,,,COKATO HOODIE,,,,,,100 - ARCTIC,PCE,,,,,18.0,,121.0,,170.0,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,SEA,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty updated 7.12.23",3555MFA21K74100 - ARCTIC500,,,,,32.04,42.72,0.2,,0.61,0.1,,,,43.63,6110.30.30.41,0.32,10.25,,0.075,2.4,56.28,,,,,,,,,,84.42,y,PRICE ADDED 12.19,,,,,,,,E2258511-00BD-48D3-99BB-79650CB93F2A
GRE-02938,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MSP23K56,,,,,,,,,,,,,,3555,,,,,,,,,,SEQUOIA 1/4 ZIP,,,,,,417 - MALTESE BLUE,PCE,,,,,127.0,,547.0,,606.0,,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,AIR,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty & ship mode updated 7.12.23",3555MSP23K56417 - MALTESE BLUE1800,,,,,32.28,43.04,0.2,,0.61,0.1,,,,43.95,6110.30.30.10,0.32,10.33,,0.075,2.42,56.7,,,,,,,,,,85.05,y,PRICE ADDED 12.19,,,,,,,,D85D9C8A-E3E5-46E6-9238-557390CA7EEE
GRE-02939,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MFA22K56,,,,,,,,,,,,,,3555,,,,,,,,,,SEQUOIA 1/4 ZIP,,,,,,051 - SMOKE HEATHER,PCE,,,,,72.0,,242.0,,294.0,,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,AIR,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty & ship mode updated 7.12.23",3555MFA22K56051 - SMOKE HEATHER850,,,,,32.28,43.04,0.2,,0.61,0.1,,,,43.95,6110.30.30.10,0.32,10.33,,0.075,2.42,56.7,,,,,,,,,,85.05,y,PRICE ADDED 12.19,,,,,,,,90ECD4F9-8168-494E-92F7-05AD75823287
GRE-02940,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MSP23K56,,,,,,,,,,,,,,3555,,,,,,,,,,SEQUOIA 1/4 ZIP,,,,,,001 - SHEPHERD,PCE,,,,,81.0,,206.0,,177.0,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,AIR,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty & ship mode updated 7.12.23",3555MSP23K56001 - SHEPHERD600,,,,,32.28,43.04,0.2,,0.61,0.1,,,,43.95,6110.30.30.10,0.32,10.33,,0.075,2.42,56.7,,,,,,,,,,85.05,y,PRICE ADDED 12.19,,,,,,,,3C93E1AD-FBA8-4418-9E1D-26DFF8C01F4B
GRE-02941,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MFA21O53,,,,,,,,,,,,,,3555,,,,,,,,,,SEQUOIA FULL ZIP,,,,,,100 - ARCTIC,PCE,,,,,15.0,,41.0,,80.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,SEA,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty updated 7.12.23",3555MFA21O53100 - ARCTIC200,,,,,35.6,47.47,0.2,,0.61,0.1,,,,48.38,6110.30.30.10,0.32,11.39,,0.075,2.67,62.44,,,,,,,,,,93.66,y,PRICE ADDED 12.19,,,,,,,,18F47F3E-1BFA-4D27-A4E9-8F8E52E8AE8E
GRE-02942,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MSP22O67,,,,,,,,,,,,,,3555,,,,,,,,,,NEWAGO PAC LITE,,,,,,417 - MALTESE BLUE,PCE,,,,,1.0,,80.0,,190.0,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,SEA,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty updated 7.12.23",3555MSP22O67417 - MALTESE BLUE500,,,,,27.57,36.76,0.2,,0.61,0.1,,,,37.67,6211.33.90.58,0.16,4.41,,0.075,2.07,44.15,,,,,,,,,,66.225,y,PRICE ADDED 12.19,,,,,,,,94EEFCEB-9CCB-43EA-9D41-720EEEE42D5D
GRE-02943,GREYSON CLOTHIERS,2023-09-21,,2024 SPRING,2024 SPRING,D2 CLASSICS REORDER,,,,,,MANUFACTURED,,,,,MFA22B46,,,,,,,,,,,,,,3555,,,,,,,,,,COYWOLF SHORT,,,,,,417 - MALTESE BLUE,PCE,,,,,,,190.0,,285.0,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,ACTIVE,"WHIPLASH, OH",,,,,,,2024-04-05,2024-01-31,DDP,SEA,,"ADDED 22.09.23; DROP ADDED, RANGE/COLLECTION REMOVED 26.09.23 exfty updated 7.12.23",3555MFA22B46417 - MALTESE BLUE700,,,,,20.76,27.68,0.2,,0.61,0.1,,,,28.59,6103.43.15.50,0.282,5.85,,0.075,1.56,36,,,,,,,,,,54,y,PRICE ADDED 12.19,,,,,,,,3D4F9E56-D12A-4273-A01E-3964BB834813
